id;url;localidad;nameCompany;direccion;telefono;email;web;Estado_Empresa
1218;https://xarxaindustrial.net/ca/proveidor/r/sesaelec-grup;;;C/ Falgàs, 9;;;;no activa
1219;https://xarxaindustrial.net/ca/proveidor/r/sesp-serveis-denginyeria;Girona;SESP Serveis d'enginyeria;C/ Sant Isidre, 39 (Girona);661334539;659332498;info@sesp.cat;Activa
1220;https://xarxaindustrial.net/ca/proveidor/r/simerc-serveis-industrials-mecanics;Girona;Simerc - Serveis Industrials Mecànics;C/ Bescanó, 4;872591115;info@simercsl.com;http://www.simercsl.com;Activa
1221;https://xarxaindustrial.net/ca/proveidor/r/sismefi;Girona;Sismefi;C/ de Salt, 25, planta 2º, 1C (Girona);972414260;gerencia@sismefi.net;http://www.sismefi.net;Activa
1222;https://xarxaindustrial.net/ca/proveidor/r/smiter-serveis-mecanics-industrials;Girona;Smiter - Serveis Mecànics Industrials;C/ Garrap, 12;972206078;info@smitersl.com;http://www.smitersl.com;Activa
1223;https://xarxaindustrial.net/ca/proveidor/r/taller-ac-sport;Girona;Taller AC Sport;C/ Pare Coll, 10 (Girona);972405727;talleracsport@gmail.com;;Activa
1224;https://xarxaindustrial.net/ca/proveidor/r/taller-mecanic-jordi-carreras;Girona;Taller Mecànic Jordi Carreras;Crta. Antiga d’Amer, 12;972213710;tallerjcarreras@gmail.com;http://www.tallerjordicarreras.com;Activa
1225;https://xarxaindustrial.net/ca/proveidor/r/telecta;Girona;Telecta;C/ de Sarrià de Ter, 21 (Girona);972232425;696683526;info@telecta.net;Activa
1226;https://xarxaindustrial.net/ca/proveidor/r/teq-girona;Girona;TEQ Girona;C/ George Stephenson, 34 (Girona);972235398;administracio@teq.cat;;Activa
1227;https://xarxaindustrial.net/ca/proveidor/r/terracolor;Girona;Terracolor;C/ de George Stephenson, 7 (Girona);972414950;info@terracolor.cat;https://www.terracolor.cat;Activa
1228;https://xarxaindustrial.net/ca/proveidor/r/toldos-taiala;Girona;Toldos Taialà;C/ Castell de Montgrí, 12;972224094;info@toldostaiala.com;http://toldostaiala.com;Activa
1229;https://xarxaindustrial.net/ca/proveidor/r/tpc-cocinas-girona;;;C/ de la Indústria, 6;;;;no activa
1230;https://xarxaindustrial.net/ca/proveidor/r/transports-mateu-sl;;;C/ Sarrià de Ter, 9-11;;;;no activa
1231;https://xarxaindustrial.net/ca/proveidor/r/valvi-supermercats-spar;;;C/ Joeria Petita ,s/n;;;;no activa
1232;https://xarxaindustrial.net/ca/proveidor/r/vitersa-girona;Girona;Vitersa Girona;C/ de Bescanó, 12 (Girona);972214453;vitersa@vitersa.com;http://vitersa.com;Activa
1233;https://xarxaindustrial.net/ca/proveidor/r/winalum;Girona;Winalum;C/ de Bernat Boades, 36 (Girona);630962826;sergicava13@gmail.com;;Activa
1234;https://xarxaindustrial.net/ca/proveidor/r/accionaments-i-automatismes;Granollers;Accionaments i Automatismes;Av. Sant Julià, 220, Naus 26-27 (Granollers);938405545;info@factorpotencia.com;http://www.factorpotencia.com;Activa
1235;https://xarxaindustrial.net/ca/proveidor/r/acr-net;;;P. Conca de Besos, Nau 42;;;;no activa
1236;https://xarxaindustrial.net/ca/proveidor/r/adex-marketing-promocional;;;C/ Castellterçol, 18 Nau 6;;;;no activa
1237;https://xarxaindustrial.net/ca/proveidor/r/ageist-obras-y-servicios;Granollers;Ageist Obras y Servicios;C/ Agustín Vinyamata, 73 (Granollers);631353854;ageist2019@hotmail.com;;Activa
1238;https://xarxaindustrial.net/ca/proveidor/r/airnou-sl;Granollers;Airnou S.L.;C/ Galileu Galilei, 24-26;938794591;airnou@airnou.com;http://www.airnou.com;Activa
1239;https://xarxaindustrial.net/ca/proveidor/r/anchoas-suau;Granollers;Anchoas Suau;Travesia Jordi Camp, nau 3;938402223;suru@anchoassuau.com;http://www.anchoassuau.com;Activa
1240;https://xarxaindustrial.net/ca/proveidor/r/anem;Granollers;Anem;C/ Jordi Camp, 101-103 (Granollers);938796900;anem@anemsa.com;http://www.anemsa.com;Activa
1241;https://xarxaindustrial.net/ca/proveidor/r/apc-europe-sa;Granollers;APC Europe, S.A.;Av. Sant Julià, 246 - 258 (Granollers);938615060;info@apc-europe.com;http://www.functionalproteins.com;Activa
1242;https://xarxaindustrial.net/ca/proveidor/r/aqualux;Granollers;Aqualux;C/ Leonardo Torres Quevedo, 6B;938950960;josep.esteve@aqualux.com;http://www.aqualux.com;Activa
1243;https://xarxaindustrial.net/ca/proveidor/r/aquaram;Granollers;Aquaram;C/ Leonardo Torres Quevedo, 11 (Granollers);938705350;comercial@aquaram.es;http://aquaram.es;Activa
1244;https://xarxaindustrial.net/ca/proveidor/r/araolit;;;C/ Mataró, 33;;;;no activa
1245;https://xarxaindustrial.net/ca/proveidor/r/arderiu-consulting;Granollers;Arderiu Consulting;Ponent 31;938468256;info@arderiuconsulting.net;http://www.fincasarderiu.com;Activa
1246;https://xarxaindustrial.net/ca/proveidor/r/associacio-coll-de-la-manya;Contacta ambAssociació Coll de la Manya;Associació Coll de la Manya;Avinguda Sant Julià, 1 EDIFICI TILMA;938604455;info@colldelamanya.com;;Activa
1247;https://xarxaindustrial.net/ca/proveidor/r/associacio-congost-i-jordi-camp;Contacta ambAssociació Congost i Jordi Camp;Associació Congost i Jordi Camp;Avinguda Sant Julià, 1 EDIFICI TILMA;;;;no activa
1248;https://xarxaindustrial.net/ca/proveidor/r/associacio-font-del-radium;Contacta ambAssociació Font del Ràdium;Associació Font del Ràdium;Avinguda Sant Julià, 1 EDIFICI TILMA;934964507;info@poligonfontdelradium.com;http://www.poligonfontdelradium.com;Activa
1249;https://xarxaindustrial.net/ca/proveidor/r/associacio-palou-nord;Contacta ambAssociació Palou Nord;Associació Palou Nord;Av. Europa, 21;938604700;;;Activa
1250;https://xarxaindustrial.net/ca/proveidor/r/audens-food-granollers;;;C/ Jordi Camp, 25;;;;no activa
1251;https://xarxaindustrial.net/ca/proveidor/r/ayopaya;;;C/ Vic, 6;;;;no activa
1252;https://xarxaindustrial.net/ca/proveidor/r/azul-mobiliari;Granollers;Azul Mobiliari;C/ Ramon Llull, 19-21 (Granollers);938402209;comercial.azulmobiliari@gmail.com;;Activa
1253;https://xarxaindustrial.net/ca/proveidor/r/b-g-motortechnic;Granollers;B&G Motortechnic;Ctra de Montmeló 82, nau 4;665682706;taller@bgmotortechnic.com;;Activa
1254;https://xarxaindustrial.net/ca/proveidor/r/ballestas-jjm;;;Av. Europa, 22-24;;;;no activa
1255;https://xarxaindustrial.net/ca/proveidor/r/bandalux;Granollers;Bandalux;Av. Sant Julià, 235 (Granollers);938615090;info@bandalux.es;http://www.bandalux.com;Activa
1256;https://xarxaindustrial.net/ca/proveidor/r/benckiser-reckitt;;;C/ Mataró, 28;;;;no activa
1257;https://xarxaindustrial.net/ca/proveidor/r/bengar-grfiques;;;C/ Lluís Companys, 62;;;;no activa
1258;https://xarxaindustrial.net/ca/proveidor/r/bg-helicopters;Granollers;BG Helicopters;Camí Mas Moreneta - Montmeló;935167044;ops@bghelicopters.com;http://www.bghelicopters.com;Activa
1259;https://xarxaindustrial.net/ca/proveidor/r/bloque-8-iluminacion-led;Granollers;Bloque 8. Iluminación LED;Ctra de Cardedeu a La Roca, km 3,2;938423784;info@bloque8.com;http://www.bloque8.es;Activa
1260;https://xarxaindustrial.net/ca/proveidor/r/blow-molding-sl;Granollers;Blow Molding S.L.;C/ Cal Ros dels Ocells, 16 (Granollers);938718642;cadcam@blowmolding.es;http://www.blowmolding.es;Activa
1261;https://xarxaindustrial.net/ca/proveidor/r/busch-vacuum-solutions;Granollers;Busch Vacuum Solutions;C/ Jaume Ferran, 6-8 (Granollers);938616160;contacto@buschiberica.es;http://www.buschiberica.es;Activa
1262;https://xarxaindustrial.net/ca/proveidor/r/ca-la-sete;Granollers;Ca La Sete;Av. Sant Julià 217. P.I. Congost (Granollers);667914715;calasete@gmail.com;;Activa
1263;https://xarxaindustrial.net/ca/proveidor/r/cafeteria-fenix;Granollers;Cafeteria Fenix;Avda Europa 3, local A;938704486;cafeteriafenix@gmail.com;;Activa
1264;https://xarxaindustrial.net/ca/proveidor/r/carretillas-serra-grup-sl;;;Passatge Arenys, s/n;;;;no activa
1265;https://xarxaindustrial.net/ca/proveidor/r/carrocerias-pena;Granollers;Carrocerias Peña;C/ Mollet, 18;677543533;carroceriasgranollers@gmail.com;http://www.carroceriaspeña.com;Activa
1266;https://xarxaindustrial.net/ca/proveidor/r/cintacor;Granollers;Cintacor;Camí de la Serra, 8 - Pol. Ind. Coll de la Manya;938406040;compras@cintacor.com;http://cintacor.com;Activa
1267;https://xarxaindustrial.net/ca/proveidor/r/clinica-dental-judith;Granollers;Clínica Dental Judith;Esteve Barangé 26, Cardedeu;931435020;judithibanezcepero@gmail.com;http://clinicadentaljudit.com/p%C3%A1gina%20principal.html;Activa
1268;https://xarxaindustrial.net/ca/proveidor/r/co-aliment-hd-covalco-sa;;;Ctra. N. 152, km 25,6;;;;no activa
1269;https://xarxaindustrial.net/ca/proveidor/r/cobex;;;Camí del Mig, 31;;;;no activa
1270;https://xarxaindustrial.net/ca/proveidor/r/coimbra;Granollers;Coimbra;C/ Severo Ochoa, s/n;938403161;coimbra@plantillascoimbra.com;http://www.plantillascoimbra.com;Activa
1271;https://xarxaindustrial.net/ca/proveidor/r/comatec-solids;Granollers;Comatec Solids;C/ Guglielmo Marconi, 34 (Granollers);936686603;comatec@comatecspain.com;http://comatecsolids.com;Activa
1272;https://xarxaindustrial.net/ca/proveidor/r/construcciones-dawya-karim;Granollers;Construcciones Dawya-Karim 2018 S.L;C/ Girona, 191;612933713;construimossinlimites@gmail.com;;Activa
1273;https://xarxaindustrial.net/ca/proveidor/r/coolvacuum;;;C/ Galileo Galilei, 13 (Granollers);;;;no activa
1274;https://xarxaindustrial.net/ca/proveidor/r/copa-latina-discoteca;;;C/ Carrer del Mig;;;;no activa
1275;https://xarxaindustrial.net/ca/proveidor/r/coty;;;Av. Sant Julià, 220, 168-180;;;;no activa
1276;https://xarxaindustrial.net/ca/proveidor/r/cricursa-1928;;;Camí de Can Ferran, s/n;;;;no activa
1277;https://xarxaindustrial.net/ca/proveidor/r/dalmau-pneumtics;;;Plaza Jordi Camp,1;;;;no activa
1278;https://xarxaindustrial.net/ca/proveidor/r/dara;;;C/ Galileo Galilei, 5-19;;;;no activa
1279;https://xarxaindustrial.net/ca/proveidor/r/disset-elevacio-granollers;;;C/ Mataró, 35 - Nau 4 (Granollers);;;;no activa
1280;https://xarxaindustrial.net/ca/proveidor/r/distofsea;Granollers;Distofsea;Avda Sant Julià 26;938495246;distofsea@gmail.com;;Activa
1281;https://xarxaindustrial.net/ca/proveidor/r/doserres-hosteleria;Granollers;Doserres Hostelería;C/ Joanot Martorell, 121 - Nave 2;938707867;info@hosteleria-online.com;http://www.hosteleria-online.com;Activa
1282;https://xarxaindustrial.net/ca/proveidor/r/drenatges-urbans-del-besos;Serveis;Drenatges Urbans del Besòs;Avda. Sant Julià, 241;938405277;fgarciab@agbar.net;http://www.besos.cat/drenatges_empresa.htm;Activa
1283;https://xarxaindustrial.net/ca/proveidor/r/duinsa;Granollers;Duinsa;C/ Mataró, 29-31 (Granollers);938466819;info@duinsa.es;https://duinsa.es;Activa
1284;https://xarxaindustrial.net/ca/proveidor/r/evonik;;;Av. Sant Julià, 156-166;;;;no activa
1285;https://xarxaindustrial.net/ca/proveidor/r/expafol;Granollers;Expafol;C/ Leonard Torres Quevedo, 14 (Granollers);937315905;info@expafol.com;https://www.expafol.com;Activa
1286;https://xarxaindustrial.net/ca/proveidor/r/fontan-racoreria-sa;;;Av.Sant Julià, 32;;;;no activa
1287;https://xarxaindustrial.net/ca/proveidor/r/fraikin;Granollers;Fraikin;Av. Sant Julià, 169-175 (Granollers);938404800;info@fraikin.com;http://www.fraikin.es;Activa
1288;https://xarxaindustrial.net/ca/proveidor/r/fresc-wok;Granollers;Fresc Wok;C/ Mataró, 2;938618839;http://www.frescwok.es;;Activa
1289;https://xarxaindustrial.net/ca/proveidor/r/gabarron-sa-cartronatges;Granollers;Gabarrón, S.A. - Cartronatges;C/ Empordà, Nau 3;938496361;gabarron@cartronatgesgabarron.com;http://www.cartronatgesgabarron.com;Activa
1290;https://xarxaindustrial.net/ca/proveidor/r/grudiva;Granollers;Grudiva;Av. Sant Julià, 46-48 (Granollers);938618026;grudiva@grudiva.es;http://www.grudiva.es;Activa
1291;https://xarxaindustrial.net/ca/proveidor/r/grup-autombils-bertran;;;Ctra. N152 km 25,5;;;;no activa
1292;https://xarxaindustrial.net/ca/proveidor/r/grup-autombils-bertran;;;Ctra. N152 km 25,5;;;;no activa
1293;https://xarxaindustrial.net/ca/proveidor/r/grup-tesi;;;C/ Joanot Martorell, 121;;;;no activa
1294;https://xarxaindustrial.net/ca/proveidor/r/haarslev;Granollers;Haarslev;C/ Alfred Nobel, 16 (Granollers);938404500;info.es@haarslev.com;https://es.haarslev.com;Activa
1295;https://xarxaindustrial.net/ca/proveidor/r/hierros-riera;;;C/ Jordi Camp, 36;;;;no activa
1296;https://xarxaindustrial.net/ca/proveidor/r/immotecnics;Granollers;Immotècnics;Carrer Enric Prat de la Riba, 12;938537024;info@immotecnics.com;http://www.immotecnics.com;Activa
1297;https://xarxaindustrial.net/ca/proveidor/r/indusvehi;Granollers;Indusvehi;C/ Josep Trueta, Naves 5-6 (Granollers);938495422;nuria@indusvehi.com;http://indusvehi.com;Activa
1298;https://xarxaindustrial.net/ca/proveidor/r/jezequel-sl;;;C/ Empordà, 20;;;;no activa
1299;https://xarxaindustrial.net/ca/proveidor/r/just-motor-solutions;Granollers;Just Motor Solutions;Londres 23-25;938708188;jmsgranollers@gmail.com;;Activa
1300;https://xarxaindustrial.net/ca/proveidor/r/karbar-soluciones-industriales;Motor / Compravenda i lloguer;Karbar Soluciones Industriales;C/ Alfred Nobel, 5 (Granollers);937812042;info@karbar.es;http://www.karbar.es;Activa
1301;https://xarxaindustrial.net/ca/proveidor/r/karcher;;;C/ Josep Trueta, 7;;;;no activa
1302;https://xarxaindustrial.net/ca/proveidor/r/la-clandestina;Granollers;La Clandestina;Av. Europa, 28 (Granollers);938465785;laclan28@gmail.com;;Activa
1303;https://xarxaindustrial.net/ca/proveidor/r/lleal;Granollers;Lleal;C/ Mollet, 53 (Granollers);938611601;lleal@lleal.com;http://www.lleal.com;Activa
1304;https://xarxaindustrial.net/ca/proveidor/r/manel-velilla;Granollers;Manel Velilla;Francesc Macià, 267;938613270;info@manelivelilla.com;http://www.manelivelilla.com;Activa
1305;https://xarxaindustrial.net/ca/proveidor/r/mega-laser-game;;;C/ Pla de Ramassar, s/n;;;;no activa
1306;https://xarxaindustrial.net/ca/proveidor/r/mosdorfer;Granollers;Mosdorfer;C/ Empordà, 7 (Granollers);938400365;mosdorfer.upresa@mosdorfer.com;https://www.mosdorfer.com/en/;Activa
1307;https://xarxaindustrial.net/ca/proveidor/r/neumaticos-jdf;NULL;NULL;;NULL;NULL;NULL;Activa
1308;https://xarxaindustrial.net/ca/proveidor/r/nurburgring-motor;Granollers;Nurburgring Motor;Pla del Ramassar, 42-44;938407313;nurburgring.motor@gmail.com;http://www.nurburgringmotor.cat;Activa
1309;https://xarxaindustrial.net/ca/proveidor/r/oller-recanvis;Granollers;Oller Recanvis;C/ Pla del Ramassar, nave 20;938409212;oller@serca.es;;Activa
1310;https://xarxaindustrial.net/ca/proveidor/r/omar-viajes-autocares-sin-limites;Granollers;Omar Viajes - Autocares sin Límites;C/ Girona, 191;631933713;abdul-nyb@hotmail.com;;Activa
1311;https://xarxaindustrial.net/ca/proveidor/r/padel-indoor-granollers;Granollers;Padel Indoor Granollers;Avda Sant Julià, 201;938618192;info@padelindoorgranollers.com;http://www.padelindoorgranollers.com;Activa
1312;https://xarxaindustrial.net/ca/proveidor/r/palou-bar-restaurant;Granollers;Palou Bar Restaurant;Av. de Sant Julià, 198 (Granollers);938790620;restaurantpalougranollers@gmail.com;;Activa
1313;https://xarxaindustrial.net/ca/proveidor/r/pastas-gallo-granollers;Granollers;Pastas Gallo;Av. Sant Julià, 114-146;938494611;ppou@pastasgallo.es;https://www.pastasgallo.es;Activa
1314;https://xarxaindustrial.net/ca/proveidor/r/pastycinc;Granollers;Pastycinc;C/ Vic, s/n (Granollers);938498487;info@pastycinc.com;;Activa
1315;https://xarxaindustrial.net/ca/proveidor/r/pilz;;;C/ Camí Ral, 130;;;;no activa
1316;https://xarxaindustrial.net/ca/proveidor/r/pintatec-pintados-tecnicos-del-valles-sl;Granollers;Pintatec - Pintados Técnicos del Vallés, S.L.;Ctra. N-152a, Km.25,4 nau G;938404268;pintatec@pintatec.com;http://www.pintatec.com;Activa
1317;https://xarxaindustrial.net/ca/proveidor/r/pinturas-granollers;;;Av. San Julián, 236, nave 12;;;;no activa
1318;https://xarxaindustrial.net/ca/proveidor/r/piscines-valls;;;C/ Francesc Duran i Renyals,1;;;;no activa
1319;https://xarxaindustrial.net/ca/proveidor/r/plastics-comellas;Granollers;Plàstics Comellas;Av. Sant Julià, 56 (Granollers);938492989;plascom@plascom.org;http://www.plascom.org;Activa
1320;https://xarxaindustrial.net/ca/proveidor/r/plep-europe;Granollers;Plep Europe;Salvador Llobet, 14;931138096;info@plepeurope.com;http://www.plepeurope.com;Activa
1321;https://xarxaindustrial.net/ca/proveidor/r/pneumtics-sanchez;Granollers;Pneumàtics Sánchez;Av. Europa, 12;938497987;neumaticossanchez@hotmail.com;http://www.neumaticossanchez.com;Activa
1322;https://xarxaindustrial.net/ca/proveidor/r/proalan;Contacta ambProalan;Proalan;Camí de Can Ninou, 16 (Granollers);938495399;comercial@proalan.es;http://www.proalan.es;Activa
1323;https://xarxaindustrial.net/ca/proveidor/r/proximity-customer;;;C/ Manuel de Falla, 44;;;;no activa
1324;https://xarxaindustrial.net/ca/proveidor/r/radiadores-rayo;Granollers;Radiadores Rayo;Passeig Fluvial s/n, nau 4 (Granollers);938496423;radiadoresrayo@gmail.com;;Activa
1325;https://xarxaindustrial.net/ca/proveidor/r/rallye-automobils;Granollers;Rallye Automòbils;Avda Europa, 23 (Granollers);938707510;albert@barcelonacc.es;http://www.automovilesrallye.com;Activa
1326;https://xarxaindustrial.net/ca/proveidor/r/ralpe;Granollers;Ralpe;Av. San Julián, 70;938494733;ralpe@ralpe.es;http://www.ralpe.es;Activa
1327;https://xarxaindustrial.net/ca/proveidor/r/ramon-flores-vallas-metalicas;Granollers;Ramón Flores Vallas Metálicas;Pje. de Can Muntanyola, nave 12;938704337;comercial@vallasmetalicasrf.com;http://www.vallasmetalicasrf.com;Activa
1328;https://xarxaindustrial.net/ca/proveidor/r/reymar-talleres;;;Av. Sant Julià, 236, Nau 3;;;;no activa
1329;https://xarxaindustrial.net/ca/proveidor/r/riera-nadeu;Granollers;Riera Nadeu;C/ de Leonard Torres Quevedo, 17-23 (Granollers);938407072;comercial@rieranadeu.com;https://www.rieranadeu.com;Activa
1330;https://xarxaindustrial.net/ca/proveidor/r/sabvib-auto;;;C/ Jordi Camp, 13-15;;;;no activa
1331;https://xarxaindustrial.net/ca/proveidor/r/senervap;Granollers;Senervap;Av. Sant Julià, 154, Nau 4 (Granollers);938402024;info@senervap.com;http://www.senervap.com;Activa
1332;https://xarxaindustrial.net/ca/proveidor/r/seyca;;;C/ Lluís Pasteur, 7-13;;;;no activa
1333;https://xarxaindustrial.net/ca/proveidor/r/solarstem-talleres-cendra;Granollers;Solarstem - Talleres Cendra;C/ Cal Ros dels Ocells, 20 (Granollers);info@solarstem.com;https://solarstem.com;;Activa
1334;https://xarxaindustrial.net/ca/proveidor/r/suministros-tecnicos-a-pons;Granollers;Suministros Técnicos A. Pons;Avda. Sant Julià, 119 Nave B (Granollers);938467852;comercial@suministrospons.com;http://www.suministrospons.com;Activa
1335;https://xarxaindustrial.net/ca/proveidor/r/talleres-vargas;Granollers;Talleres Vargas;C/ Joanot Martorell, 49 (Granollers);938491873;talleres-vargas@hotmail.com;http://www.talleres-vargas.com;Activa
1336;https://xarxaindustrial.net/ca/proveidor/r/tallers-kouen;Granollers;Tallers Kouen;C/ Jordi Camp, 108 (Granollers);938443299;http://www.kouenmotor.es;;Activa
1337;https://xarxaindustrial.net/ca/proveidor/r/tallers-raima-scp;Granollers;Tallers Raima S.C.P;C/ Mollet, 22;938792904;tallersraimascp@gmail.com;;Activa
1338;https://xarxaindustrial.net/ca/proveidor/r/taux-valles-planchisteria-industrial;Granollers;Taux Valles Planchistería Industrial;Av. Sant Julià, 185 (Granollers);938499738;admin@tauxvalles.com;http://www.tauxvalles.com;Activa
1339;https://xarxaindustrial.net/ca/proveidor/r/team-sport-bike;Granollers;Team Sport Bike;Av. Francesc Macià, 328;938790192;tsbmotos@gmail.com;http://www.tsbmotos.com;Activa
1340;https://xarxaindustrial.net/ca/proveidor/r/terasaki;Granollers;Terasaki;C/ Cal Ros dels Ocells, 5;938796050;marketing@terasaki.es;http://www.terasaki.es;Activa
1341;https://xarxaindustrial.net/ca/proveidor/r/titan-textile-machines;Granollers;Titan Textile Machines;C/ Pla del Ramassar, 60 (Granollers);938466962;titan@titantextilemachines.com;http://www.titantextilemachines.com;Activa
1342;https://xarxaindustrial.net/ca/proveidor/r/tornos-management-holding;Granollers;Tornos Management Holding;Av. Sant Julià, 206, Nau 8 (Granollers);938465943;casiano.a@tornos.com;http://www.tornos.com;Activa
1343;https://xarxaindustrial.net/ca/proveidor/r/transports-i-grues-sardanyes;Granollers;Transports i Grues Sardanyés;C/ Ctra. de Montmeló, 104 (Granollers);936822568;639455527;info@tgsardanyes.com;Activa
1344;https://xarxaindustrial.net/ca/proveidor/r/tures-global-logistic;Granollers;Tures Global Logistic;Camí Cal Ros dels Ocells, 1;931172478;operacion@tures.eu;http://www.turesglobal.eu;Activa
1345;https://xarxaindustrial.net/ca/proveidor/r/tysa-europa;Granollers;Tysa Europa;Camí de Can Guri, 10;938409191;info@tysaeuropa.com;http://www.tysaeuropa.com;Activa
1346;https://xarxaindustrial.net/ca/proveidor/r/vaempack;Granollers;Vaempack;C/ Empordà, Nau 3-5;938495459;vaempack@vaempack.com;http://www.vaempack.com;Activa
1347;https://xarxaindustrial.net/ca/proveidor/r/valles-asistencia-sl;;;C/ Duran i Reynals 9A;;;;no activa
1348;https://xarxaindustrial.net/ca/proveidor/r/valverde-aluminios-valverde;;;C/ Joanot Martorell, s/n;;;;no activa
1349;https://xarxaindustrial.net/ca/proveidor/r/vanes-bar;;;C/ Castellterçol, 15;;;;no activa
1350;https://xarxaindustrial.net/ca/proveidor/r/varon-textil;Granollers;Varón Textil;Lloc Can Brutau 1;938401561;info@teetiqueto.com;;Activa
1351;https://xarxaindustrial.net/ca/proveidor/r/vasalplast;Granollers;Vasalplast;Travessera Jordi Camp, 17-19 (Granollers);938464880;info@vasalplast.com;http://www.vasalplast.com;Activa
1352;https://xarxaindustrial.net/ca/proveidor/r/velutex-flock;Granollers;Velutex Flock;Av. Sant Julià, 129-131 (Granollers);938617020;export@velutex.com;http://www.velutex.com;Activa
1353;https://xarxaindustrial.net/ca/proveidor/r/verdmon;Granollers;Verdmon;C/ Empordà, 2 P.I. Congost;938434005;dani@verdmon.com;http://www.verdmon.com;Activa
1354;https://xarxaindustrial.net/ca/proveidor/r/vila-carretillas;Granollers;Vila Carretillas;Av. Sant Julià, 217 (Granollers);938467678;info@vilacarretillas.com;http://www.vilacarretillas.com;Activa
1355;https://xarxaindustrial.net/ca/proveidor/r/vivace-logistica-granollers;Granollers;Vivace Logística;Av. Sant Julià, 84-88 (Granollers);938404297;info@vivacelogistica.com;https://www.vivacelogistica.com;Activa
1356;https://xarxaindustrial.net/ca/proveidor/r/wok-158;Granollers;Wok 158;Av. Sant Julià 16-18;938468707;;;Activa
1357;https://xarxaindustrial.net/ca/proveidor/r/efinox;Gualba;Efinox;Camí Ral, S/N, P-28B (Gualba);687060880;efermoreno@gmail.com;;Activa
1358;https://xarxaindustrial.net/ca/proveidor/r/electric-servei;Energia / Il·luminació;Elèctric Servei;C/ Sant Roc, 62-64 (Gurb);938893422;info@electricservei.cat;https://electricservei.cat;Activa
1359;https://xarxaindustrial.net/ca/proveidor/r/emi-aldoma-serralleria;Gurb;Emi Aldomà Serralleria;C/ Narcís Monturiol, 27 (Gurb);616326516;626326230;emi.aldoma@gmail.com;Activa
1360;https://xarxaindustrial.net/ca/proveidor/r/ifs-inox-ferro-sanchez;Maquinària / Subministraments;IFS - Inox-Ferro Sánchez;C/ Barcelona, 15 (Gurb);938542117;info@inoxferrosanchez.com;https://inoxferrosanchez.com;Activa
1361;https://xarxaindustrial.net/ca/proveidor/r/mecanizados-jausil;Metall / Caldereria / Serralleria;Mecanizados Jausil;C/ Narcís Monturiol, 14 (Gurb);934102691;636569146;info@mecanizadosjausil.com;Activa
1362;https://xarxaindustrial.net/ca/proveidor/r/parareda-mobiliari;Gurb;Parareda Mobiliari;C/ Narcís Monturiol, 5;938890479;info@pararedamobiliari.com;http://www.pararedamobiliari.com;Activa
1363;https://xarxaindustrial.net/ca/proveidor/r/plastivic;Energia / Il·luminació;Plastivic;C/ Tarragona, 3 (Gurb);938860019;info@plastivic.com;http://plastivic.com;Activa
1364;https://xarxaindustrial.net/ca/proveidor/r/remolcs-cortes;Metall / Caldereria / Serralleria;Remolcs Cortés;Ctra. Sant Hipòlit, 4 (Gurb);938892231;rcortes@rcortes.com;https://www.rcortes.com;Activa
1365;https://xarxaindustrial.net/ca/proveidor/r/sector-carnic-dosona;Gurb;Sector Càrnic d'Osona;Ptge. Pirineus, 6-8;938816005;miguelruiz@sectorcarnic.com;http://www.sectorcarnic.org.es;Activa
1366;https://xarxaindustrial.net/ca/proveidor/r/tallers-mas-oriol;Instal·ladors / Manteniments;Tallers Mas Oriol;C/ de Sau, 4 (Gurb);938863012;tmasoriol@tmasoriol.cat;;Activa
1367;https://xarxaindustrial.net/ca/proveidor/r/amoros-nature;;;C/ Can Batalló, s/n;;;;no activa
1368;https://xarxaindustrial.net/ca/proveidor/r/bar-el-xampanyet;;;C/ Pompeu Fabra, 2;;;;no activa
1369;https://xarxaindustrial.net/ca/proveidor/r/bar-kilkenny;;;Ctra. C-35 Km 67 (Complexe Vila Village);;;;no activa
1370;https://xarxaindustrial.net/ca/proveidor/r/botelleros-cma;Hostalric;Botelleros CMA;C/ Galligants, s/n (Sant Feliu de Buixalleu);872012050;info@botelleroscma.com;http://www.botelleroscma.com;Activa
1371;https://xarxaindustrial.net/ca/proveidor/r/cemevisa;;;C/ d’Onyar, s/n;;;;no activa
1372;https://xarxaindustrial.net/ca/proveidor/r/cmferrer-construcciones-metalicas-ferrer;Hostalric;Cmferrer - Construcciones Metálicas Ferrer;C/ Onyar, s/n (Sant Feliu de Buixalleu);972864128;oficina@cmferrer.com;http:www.cmferrer.com;Activa
1373;https://xarxaindustrial.net/ca/proveidor/r/faba-logistica;;;C/ Pompeu Fabra, 15;;;;no activa
1374;https://xarxaindustrial.net/ca/proveidor/r/fusteria-regas-busquets;Hostalric;Fusteria Regàs Busquets;C/ Germans Valls i Forné, 7;972874260;info@regasbusquets.com;http://www.regasbusquets.com;Activa
1375;https://xarxaindustrial.net/ca/proveidor/r/hfb-housings-and-bearings;;;C/ Can Batalló, 1;;;;no activa
1376;https://xarxaindustrial.net/ca/proveidor/r/ils-servicios-logisticos;Hostalric;ILS - Servicios Logísticos;C/ Ter, 11 (Sant Feliu de Buixalleu);972865751;info@logistica-ils.com;https://www.logistica-ils.com;Activa
1377;https://xarxaindustrial.net/ca/proveidor/r/innotec-pintors;Hostalric;Innotec Pintors;C/ Pompeu Fabra, 3;972865682;info@innotecpintors.cat;;Activa
